True,1,0,1
True,1,0,2
True,1,0,1
True,1,0,1
True,1,0,2
True,2,0,1
True,2,0,1
True,2,0,2
True,1,0,1
True,1,0,1
True,1,0,1
True,2,0,1
True,3,0,1
True,2,0,1
True,2,0,2
True,2,0,2
True,2,0,1
True,2,0,2
True,2,0,2
