0,94748,1,0,2
0,92397445,1,0,2
0,9161073,1,0,2
0,9106759,1,0,2
0,96255666,1,0,2
0,96619314,1,0,2
0,93616205,1,0,2
0,9321482,1,0,2
0,8483066,1,0,2
0,8917386,1,0,2
0,9752371,1,0,2
0,95591456,1,0,2
0,92695624,1,0,2
0,88311464,1,0,2
0,9274789,1,0,2
0,8460045,1,0,2
0,7712656,1,0,2
0,9842938,1,0,2
0,8042265,1,0,2
0,9203503,1,0,2
0,75018495,1,0,2
0,98195595,1,0,2
0,9686414,1,0,2
0,9216613,1,0,2
95,1,0,2
0,26264793,1,0,2
0,9429604,1,0,2
0,927514,1,0,2
0,9611238,1,0,2
0,988666,1,0,2
